Date,MaxTemp,MinTemp,AvgTemp,DepartureTemp,HDD,CDD,Precip,NewSnow,SnowDepth
2023-04-09,55,21,38,-5.3,27,0,0,0,0
2023-04-10,63,25,44,0.3,21,0,0,0,0
2023-04-11,73,35,54,9.9,11,0,0,0,0
2023-04-12,69,56,62.5,18,2,0,0,0,0
2023-04-13,87,41,64,19.1,1,0,0,0,0
2023-04-14,83,51,67,21.7,0,2,0,0,0
2023-04-15,64,48,56,10.3,9,0,0,0,0
2023-04-16,60,47,53.5,7.4,11,0,0,0,0
2023-04-17,54,45,49.5,3,15,0,0.18,0,0
2023-04-18,55,44,49.5,2.6,15,0,T,0,0
2023-04-19,53,42,47.5,0.2,17,0,0,0,0
2023-04-20,60,39,49.5,1.8,15,0,0,0,0
2023-04-21,59,38,48.5,0.4,16,0,0,0,0
2023-04-22,50,37,43.5,-5,21,0,0,0,0
2023-04-23,46,44,45,-3.9,20,0,1.01,0,0
2023-04-24,53,44,48.5,-0.8,16,0,0.66,0,0
2023-04-25,53,44,48.5,-1.1,16,0,0.03,0,0
2023-04-26,50,43,46.5,-3.5,18,0,T,0,0
2023-04-27,57,41,49,-1.4,16,0,0,0,0
2023-04-28,62,33,47.5,-3.2,17,0,0,0,0
2023-04-29,56,38,47,-4,18,0,0,0,0
2023-04-30,48,44,46,-5.4,19,0,2.58,0,0
2023-05-01,64,46,55,3.3,10,0,0.66,0,0
2023-05-02,60,37,48.5,-3.5,16,0,0.34,0,0
2023-05-03,52,43,47.5,-4.9,17,0,0,0,0
2023-05-04,51,41,46,-6.7,19,0,0.12,0,0
2023-05-05,59,45,52,-1,13,0,0.04,0,0
2023-05-06,76,39,57.5,4.2,7,0,0,0,0
2023-05-07,80,51,65.5,11.9,0,1,0,0,0
2023-05-08,76,53,64.5,10.6,0,0,T,0,0
2023-05-09,66,36,51,-3.2,14,0,0,0,0
2023-05-10,75,32,53.5,-1,11,0,0,0,0
2023-05-11,83,41,62,7.2,3,0,0,0,0
2023-05-12,82,47,64.5,9.4,0,0,0,0,0
2023-05-13,79,53,66,10.7,0,1,0,0,0
2023-05-14,72,38,55,-0.6,10,0,0,0,0
2023-05-15,74,38,56,0.1,9,0,0,0,0
2023-05-16,76,49,62.5,6.3,2,0,0,0,0
2023-05-17,73,45,59,2.5,6,0,0,0,0
2023-05-18,65,27,46,-10.7,19,0,0,0,0
2023-05-19,73,37,55,-2,10,0,0,0,0
2023-05-20,68,44,56,-1.3,9,0,1.02,0,0
2023-05-21,77,56,66.5,8.9,0,2,0.68,0,0
2023-05-22,73,49,61,3.2,4,0,0,0,0
2023-05-23,63,38,50.5,-7.6,14,0,0,0,0
2023-05-24,72,53,62.5,4.1,2,0,0.23,0,0
2023-05-25,67,44,55.5,-3.2,9,0,0.02,0,0
2023-05-26,70,38,54,-5,11,0,0,0,0
2023-05-27,83,38,60.5,1.2,4,0,0,0,0
2023-05-28,91,50,70.5,10.9,0,6,0,0,0
2023-05-29,89,61,75,15.1,0,10,0,0,0
2023-05-30,69,38,53.5,-6.7,11,0,0,0,0
2023-05-31,83,38,60.5,0,4,0,0.01,0,0
2023-06-01,92,48,70,9.2,0,5,0,0,0
2023-06-02,91,61,76,14.9,0,11,0,0,0
2023-06-03,79,47,63,1.6,2,0,0.28,0,0
2023-06-04,51,44,47.5,-14.2,17,0,0.11,0,0
2023-06-05,62,48,55,-7,10,0,0.4,0,0
2023-06-06,73,45,59,-3.3,6,0,0.02,0,0
2023-06-07,70,52,61,-1.6,4,0,0.02,0,0
2023-06-08,66,47,56.5,-6.5,8,0,0,0,0
2023-06-09,64,49,56.5,-6.8,8,0,0.04,0,0
2023-06-10,67,49,58,-5.6,7,0,0.15,0,0
2023-06-11,81,45,63,-0.9,2,0,0.01,0,0
2023-06-12,79,55,67,2.7,0,2,0,0,0
2023-06-13,76,59,67.5,2.9,0,3,0.62,0,0
2023-06-14,77,55,66,1.1,0,1,0.02,0,0
2023-06-15,78,56,67,1.8,0,2,0.51,0,0
2023-06-16,81,59,70,4.5,0,5,0.01,0,0
2023-06-17,70,56,63,-2.8,2,0,1.05,0,0
2023-06-18,69,56,62.5,-3.6,2,0,0.39,0,0
2023-06-19,68,56,62,-4.4,3,0,0.04,0,0
2023-06-20,66,53,59.5,-7.2,5,0,0.04,0,0
2023-06-21,71,52,61.5,-5.5,3,0,T,0,0
2023-06-22,71,46,58.5,-8.8,6,0,0,0,0
2023-06-23,80,48,64,-3.6,1,0,T,0,0
2023-06-24,75,64,69.5,1.6,0,5,0.05,0,0
2023-06-25,83,64,73.5,5.4,0,9,0.09,0,0
2023-06-26,83,64,73.5,5.1,0,9,0.31,0,0
2023-06-27,78,59,68.5,-0.1,0,4,0.17,0,0
2023-06-28,75,61,68,-0.9,0,3,1.5,0,0
2023-06-29,82,61,71.5,2.4,0,7,T,0,0
2023-06-30,80,61,70.5,1.2,0,6,0.02,0,0
2023-07-01,77,63,70,0.5,0,5,0,0,0
2023-07-02,71,62,66.5,-3.2,0,2,1.42,0,0
2023-07-03,76,61,68.5,-1.4,0,4,1.17,0,0
2023-07-04,77,66,71.5,1.5,0,7,0.18,0,0
2023-07-05,88,63,75.5,5.3,0,11,0.01,0,0
2023-07-06,92,65,78.5,8.1,0,14,T,0,0
2023-07-07,89,68,78.5,8,0,14,0,0,0
2023-07-08,89,68,78.5,7.9,0,14,0,0,0
2023-07-09,73,68,70.5,-0.2,0,6,T,0,0
2023-07-10,71,66,68.5,-2.3,0,4,0.67,0,0
2023-07-11,84,65,74.5,3.6,0,10,0.01,0,0
2023-07-12,88,63,75.5,4.5,0,11,0.01,0,0
2023-07-13,85,65,75,3.9,0,10,0,0,0
2023-07-14,88,65,76.5,5.4,0,12,0.39,0,0
2023-07-15,83,70,76.5,5.3,0,12,0.01,0,0
2023-07-16,79,71,75,3.8,0,10,0.91,0,0
2023-07-17,86,69,77.5,6.3,0,13,0.14,0,0
2023-07-18,84,66,75,3.7,0,10,0.01,0,0
2023-07-19,82,63,72.5,1.2,0,8,0,0,0
2023-07-20,84,60,72,0.7,0,7,0,0,0
2023-07-21,77,60,68.5,-2.8,0,4,0,0,0
2023-07-22,81,60,70.5,-0.8,0,6,0.38,0,0
2023-07-23,84,57,70.5,-0.7,0,6,0,0,0
2023-07-24,85,58,71.5,0.3,0,7,0,0,0
2023-07-25,85,62,73.5,2.3,0,9,0,0,0
2023-07-26,86,64,75,3.8,0,10,T,0,0
2023-07-27,86,66,76,4.9,0,11,0.04,0,0
2023-07-28,88,66,77,5.9,0,12,0,0,0
2023-07-29,88,68,78,7,0,13,0.01,0,0
2023-07-30,76,52,64,-7,1,0,0,0,0
2023-07-31,80,52,66,-4.9,0,1,0,0,0
2023-08-01,75,52,63.5,-7.3,1,0,0,0,0
2023-08-02,74,48,61,-9.8,4,0,0,0,0
2023-08-03,80,48,64,-6.7,1,0,0,0,0
2023-08-04,73,63,68,-2.6,0,3,0.39,0,0
2023-08-05,80,59,69.5,-1,0,5,0.47,0,0
2023-08-06,81,47,64,-6.5,1,0,0.01,0,0
2023-08-07,77,57,67,-3.4,0,2,0.04,0,0
2023-08-08,77,57,67,-3.3,0,2,2.33,0,0
2023-08-09,81,66,73.5,3.3,0,9,0.14,0,0
2023-08-10,81,58,69.5,-0.6,0,5,0.01,0,0
2023-08-11,79,61,70,0,0,5,0,0,0
2023-08-12,79,54,66.5,-3.4,0,2,0,0,0
2023-08-13,84,51,67.5,-2.3,0,3,0.66,0,0
2023-08-14,81,59,70,0.3,0,5,0,0,0
2023-08-15,76,64,70,0.4,0,5,0.21,0,0
2023-08-16,71,62,66.5,-3,0,2,0,0,0
2023-08-17,70,56,63,-6.3,2,0,0,0,0
2023-08-18,77,66,71.5,2.3,0,7,0.79,0,0
2023-08-19,74,52,63,-6.1,2,0,0,0,0
2023-08-20,79,55,67,-1.9,0,2,0,0,0
2023-08-21,84,60,72,3.2,0,7,0,0,0
2023-08-22,76,47,61.5,-7.1,3,0,0,0,0
2023-08-23,77,52,64.5,-4,0,0,0,0,0
2023-08-24,78,50,64,-4.3,1,0,0.01,0,0
2023-08-25,70,55,62.5,-5.6,2,0,1.16,0,0
2023-08-26,81,57,69,1.1,0,4,0.09,0,0
2023-08-27,75,57,66,-1.7,0,1,0.03,0,0
2023-08-28,76,54,65,-2.5,0,0,0,0,0
2023-08-29,75,60,67.5,0.2,0,3,0.02,0,0
2023-08-30,78,62,70,2.9,0,5,0.85,0,0
2023-08-31,73,52,62.5,-4.4,2,0,0,0,0
2023-09-01,74,47,60.5,-6.1,4,0,0,0,0
2023-09-02,78,47,62.5,-3.9,2,0,0,0,0
2023-09-03,84,57,70.5,4.4,0,6,0.02,0,0
2023-09-04,85,60,72.5,6.6,0,8,0,0,0
2023-09-05,89,63,76,10.4,0,11,0,0,0
2023-09-06,89,68,78.5,13.2,0,14,0,0,0
2023-09-07,90,66,78,13,0,13,0,0,0
2023-09-08,85,66,75.5,10.8,0,11,0.22,0,0
2023-09-09,84,63,73.5,9.1,0,9,0.02,0,0
2023-09-10,75,65,70,5.9,0,5,0.14,0,0
2023-09-11,76,65,70.5,6.8,0,6,0.09,0,0
2023-09-12,77,67,72,8.6,0,7,1.11,0,0
2023-09-13,78,65,71.5,8.5,0,7,0.16,0,0
2023-09-14,74,53,63.5,0.8,1,0,0.02,0,0
2023-09-15,69,50,59.5,-2.8,5,0,T,0,0
2023-09-16,68,56,62,0.1,3,0,0.08,0,0
2023-09-17,77,52,64.5,3,0,0,0,0,0
2023-09-18,73,48,60.5,-0.6,4,0,2.74,0,0
2023-09-19,73,43,58,-2.7,7,0,0.53,0,0
2023-09-20,73,47,60,-0.3,5,0,0.01,0,0
2023-09-21,73,45,59,-0.9,6,0,0.01,0,0
2023-09-22,68,49,58.5,-1,6,0,0,0,0
2023-09-23,68,46,57,-2.1,8,0,0,0,0
2023-09-24,64,53,58.5,-0.2,6,0,0.02,0,0
2023-09-25,64,53,58.5,0.2,6,0,0.03,0,0
2023-09-26,64,44,54,-3.9,11,0,0,0,0
2023-09-27,67,41,54,-3.4,11,0,0,0,0
2023-09-28,68,39,53.5,-3.5,11,0,0.02,0,0
2023-09-29,61,43,52,-4.6,13,0,0.02,0,0
2023-09-30,65,55,60,3.8,5,0,0.05,0,0
2023-10-01,76,47,61.5,5.7,3,0,0.01,0,0
2023-10-02,73,50,61.5,6.2,3,0,0.01,0,0
2023-10-03,82,42,62,7.1,3,0,0.01,0,0
2023-10-04,81,54,67.5,13,0,3,0.02,0,0
2023-10-05,74,55,64.5,10.4,0,0,0,0,0
2023-10-06,66,51,58.5,4.8,6,0,T,0,0
2023-10-07,65,51,58,4.8,7,0,0.15,0,0
2023-10-08,63,47,55,2.2,10,0,0.22,0,0
2023-10-09,62,39,50.5,-1.9,14,0,0,0,0
2023-10-10,59,36,47.5,-4.5,17,0,0,0,0
2023-10-11,64,40,52,0.4,13,0,0,0,0
2023-10-12,69,48,58.5,7.3,6,0,0.01,0,0
2023-10-13,62,38,50,-0.9,15,0,0,0,0
2023-10-14,61,39,50,-0.5,15,0,0,0,0
2023-10-15,59,46,52.5,2.4,12,0,0,0,0
2023-10-16,53,51,52,2.3,13,0,0.36,0,0
2023-10-17,58,44,51,1.7,14,0,0.01,0,0
2023-10-18,59,47,53,4,12,0,0,0,0
2023-10-19,65,44,54.5,5.9,10,0,T,0,0
2023-10-20,61,43,52,3.8,13,0,T,0,0
2023-10-21,58,48,53,5.1,12,0,1.11,0,0
2023-10-22,58,48,53,5.5,12,0,0.39,0,0
2023-10-23,61,36,48.5,1.3,16,0,0.02,0,0
2023-10-24,57,33,45,-1.8,20,0,0,0,0
2023-10-25,74,39,56.5,10,8,0,0,0,0
2023-10-26,73,48,60.5,14.4,4,0,0,0,0
2023-10-27,80,46,63,17.2,2,0,0,0,0
2023-10-28,81,49,65,19.6,0,0,0,0,0
2023-10-29,71,42,56.5,11.4,8,0,0.02,0,0
2023-10-30,46,41,43.5,-1.3,21,0,0.91,0,0
2023-10-31,48,30,39,-5.4,26,0,0.04,0,0
